"d3mIndex","Region","Zone","Year","Month","Date","precipitation","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","population","population_density","MaizeRetailPrice_li","MaizeProductionQuintal","MaizeYieldQtHa","AnyAction","IndirectConflict","DirectConflict","Protest"
302,"Oromia","Borena",2017,11,"2017-11",101.882751442308,52613,671.0943,51941.91,"ETH","Ethiopia",1442681.53333333,27.774904,11,212567.28,20.3,5,2,1,3
303,"Oromia","Borena",2017,12,"2017-12",16.1343032215385,52613,671.0943,51941.91,"ETH","Ethiopia",1445900.16666667,27.83687,11,212567.28,20.3,7,5,3,6
304,"Oromia","East Shewa",2009,1,"2009-01",67.9330291363636,10053.51,550.7608,9502.751,"ETH","Ethiopia",1838001,8757.06474,4.433333,2424169.85,27.26,0,0,0,0
305,"Oromia","East Shewa",2009,2,"2009-02",8.29062898690909,10053.51,550.7608,9502.751,"ETH","Ethiopia",1842408.41666667,8778.063395,4.27407377777778,2424169.85,27.26,0,0,0,0
306,"Oromia","East Shewa",2009,3,"2009-03",34.94062194,10053.51,550.7608,9502.751,"ETH","Ethiopia",1846815.83333333,8799.06205,4.11481455555556,2424169.85,27.26,0,0,0,0
307,"Oromia","East Shewa",2009,4,"2009-04",44.8313255981818,10053.51,550.7608,9502.751,"ETH","Ethiopia",1851223.25,8820.060705,3.95555533333333,2424169.85,27.26,0,0,0,0
308,"Oromia","East Shewa",2009,5,"2009-05",43.9052616245455,10053.51,550.7608,9502.751,"ETH","Ethiopia",1855630.66666667,8841.05936,3.79629611111111,2424169.85,27.26,0,0,0,0
309,"Oromia","East Shewa",2009,6,"2009-06",49.0674701336364,10053.51,550.7608,9502.751,"ETH","Ethiopia",1860038.08333333,8862.058015,3.63703688888889,2424169.85,27.26,0,0,0,0
310,"Oromia","East Shewa",2009,7,"2009-07",177.6901923,10053.51,550.7608,9502.751,"ETH","Ethiopia",1864445.5,8883.05667,3.47777766666667,2424169.85,27.26,1,1,0,0
311,"Oromia","East Shewa",2009,8,"2009-08",208.453159854545,10053.51,550.7608,9502.751,"ETH","Ethiopia",1868852.91666667,8904.055325,3.31851844444444,2424169.85,27.26,1,1,0,0
312,"Oromia","East Shewa",2009,9,"2009-09",75.8588664909091,10053.51,550.7608,9502.751,"ETH","Ethiopia",1873260.33333333,8925.05398,3.15925922222222,2424169.85,27.26,0,0,0,0
313,"Oromia","East Shewa",2009,10,"2009-10",73.3547754754545,10053.51,550.7608,9502.751,"ETH","Ethiopia",1877667.75,8946.052635,3,2424169.85,27.26,1,1,0,0
