"d3mIndex","gid","year","bdist1","capdist","droughtend_speibase","droughtend_speigdm","droughtend_spi","droughtstart_speibase","droughtstart_speigdm","droughtstart_spi","droughtyr_speibase","droughtyr_speigdm","droughtyr_spi","excluded","gwno","nlights_calib_mean","prec_gpcc","prec_gpcp","temp","cmr_mean","civconf"
2656,140134,2008,33.98322,908.7579,0.2570483,0.4463756,-1.22064,0.3695738,0.7286025,0.168174,0,0,0,1,530,0.04069072,25.7675,186.9344,26.13583,43.28473,0
2657,140828,2001,10.93561,563.3288,-0.3696483,0.04546745,-0.0411152,1.188757,-0.4016636,-0.00261029,0,0,0,0,530,0.02109117,291.315,1273.485,25.50083,38.3,1
2658,140828,2002,10.93561,563.3288,-1.141344,-1.005651,-0.898036,-2.746988,0.5073102,-0.795584,0.1666667,0.08333334,0.08333334,0,530,0.03279205,224.7425,1062.171,25.84666,38.3,1
2659,140828,2003,10.93561,563.3288,-0.02841589,-0.1647432,-1.24494,0.7805786,0.02201618,-0.306633,0,0.3333333,0.08333334,0,530,0.03547943,251.23,1045.588,26.01,38.3,1
2660,140828,2004,10.93561,563.3288,-1.664791,-1.540729,-0.645491,-0.4137378,-2.062403,0.0576891,0.08333334,0.25,0,1,530,0.03646969,181.8675,1074.793,26.51584,38.3,1
2661,140828,2005,10.93561,563.3288,-0.6843638,-0.3839994,-1.3569,-0.3642057,-0.1999684,0.39486,0,0.08333334,0,1,530,0.032026,210.92,1090.989,25.4,38.3,1
2662,140828,2006,10.93561,563.3288,-0.3177181,-0.8374642,0.959859,-0.3353438,-0.1441095,-1.58887,0,0.08333334,0.08333334,1,530,0.03368577,234.9225,1065.159,26.28167,38.3,1
2663,140828,2007,10.93561,563.3288,-0.1137693,-1.126068,-0.731904,0.5866508,0.3322286,-0.411048,0,0,0,1,530,0.04198303,181.315,1210.336,25.3525,38.3,1
2664,140828,2008,10.93561,563.3288,-0.8956586,-2.1872,-0.235291,1.106284,0.2884293,0.0898505,0,0.25,0,1,530,0.04069072,178.45,1182.835,25.195,38.3,1
2665,140829,2001,46.17711,510.2284,-0.2014039,-0.1089219,-0.0411152,1.115708,-0.457925,-0.00261029,0,0.08333334,0,1,530,0.02109117,373.22,1273.485,26.02917,38.3,1
2666,140829,2002,46.17711,510.2284,-1.09564,-1.269689,-0.898036,-2.107365,0.5327134,-0.795584,0.08333334,0.08333334,0.08333334,1,530,0.03279205,310.0675,1062.171,26.15584,38.3,1
2667,140829,2003,46.17711,510.2284,-0.1708665,-0.435307,-1.24494,0.7458818,0.1420333,-0.306633,0,0.08333334,0.08333334,1,530,0.03547943,320.445,1045.588,26.17416,38.3,1
2668,140829,2004,46.17711,510.2284,-1.470326,-1.760321,-0.645491,-0.4088726,-2.574417,0.0576891,0.08333334,0.25,0,2,530,0.03646969,255.2075,1074.793,26.75833,38.3,1
2669,140829,2005,46.17711,510.2284,-0.52807,-0.3813666,-1.3569,-0.4389252,-0.5038465,0.39486,0,0.08333334,0,2,530,0.03217909,282.585,1090.989,25.59667,38.3,1
2670,140829,2006,46.17711,510.2284,-0.3634593,-0.9395571,0.959859,-0.2351415,-0.1025227,-1.58887,0,0.1666667,0.08333334,2,530,0.03368577,312.0575,1065.159,26.53667,38.3,1
2671,140829,2007,46.17711,510.2284,-0.3157094,-1.388235,-0.731904,0.3228906,-0.8308172,-0.411048,0,0.08333334,0,2,530,0.04222349,242.3975,1210.336,25.62667,38.3,1
2672,140829,2008,46.17711,510.2284,-1.173949,-2.456242,-0.235291,0.6996244,-0.2005767,0.0898505,0,0.25,0,2,530,0.04069072,249.9675,1182.835,25.42751,38.3,1
2673,140830,2001,89.66659,457.5926,-0.01362677,-0.274498,-0.0411152,1.209395,-0.4305643,-0.00261029,0,0,0,1,530,0.02109117,473.15,1273.485,23.91666,38.81111,1
2674,140830,2002,89.66659,457.5926,-1.151536,-1.451831,-0.898036,-1.915866,0.5629855,-0.795584,0.08333334,0.08333334,0.08333334,1,530,0.03279205,410.085,1062.171,23.995,38.81111,1
2675,140830,2003,89.66659,457.5926,-0.2561857,-0.700027,-1.24494,0.8534408,0.2464293,-0.306633,0,0.08333334,0.08333334,1,530,0.03547943,407.5975,1045.588,23.84667,38.81111,1
2676,140830,2004,89.66659,457.5926,-1.473008,-1.99084,-0.645491,-0.4179033,-2.539006,0.0576891,0.08333334,0.1666667,0,2,530,0.03646969,340.9675,1074.793,24.4775,38.81111,1
2677,140830,2005,89.66659,457.5926,-0.3888141,-0.3530533,-1.3569,-0.5251769,-0.6949742,0.39486,0,0.08333334,0,2,530,0.032026,386.0125,1090.989,23.40833,38.81111,1
2678,140830,2006,89.66659,457.5926,-0.3610304,-0.9024326,0.959859,-0.1280629,-0.1217308,-1.58887,0.08333334,0.08333334,0.08333334,2,530,0.03368577,416.505,1065.159,24.31166,38.81111,1
2679,140830,2007,89.66659,457.5926,-0.4861276,-1.429519,-0.731904,0.1485634,-1.434432,-0.411048,0,0.08333334,0,2,530,0.04198303,349.215,1210.336,23.51083,38.81111,1
2680,140830,2008,89.66659,457.5926,-1.51575,-2.609786,-0.235291,0.371357,-0.3257634,0.0898505,0.08333334,0.25,0,2,530,0.04069072,359.325,1182.835,23.34,38.81111,1
2681,140831,2001,126.1929,405.6023,0.1674291,-0.56082,-0.259184,1.515583,-0.3130297,0.622086,0,0.08333334,0,1,530,0.02109117,502.6425,1684.827,21.92083,45.67639,1
2682,140831,2002,126.1929,405.6023,-1.442181,-1.551983,-0.853429,-1.987916,0.2776735,-0.626925,0.08333334,0.08333334,0.08333334,1,530,0.03279205,443.1725,1483.606,21.8275,45.67639,1
2683,140831,2003,126.1929,405.6023,-0.3338729,-0.9176804,-1.51918,1.09929,0.4108579,0.0384416,0.08333334,0.08333334,0.08333334,1,530,0.03547943,440.61,1584.045,21.65333,45.67639,1
2684,140831,2004,126.1929,405.6023,-1.595512,-2.258122,-0.480253,-0.6653977,-2.418423,-0.0214792,0.08333334,0.1666667,0.08333334,1,530,0.03646969,377.3025,1565.875,22.28917,45.67639,1
2685,140831,2005,126.1929,405.6023,-0.2232458,-0.1960537,-1.21427,-0.715297,-0.6313435,-0.128411,0.08333334,0.08333334,0,1,530,0.032026,442.2325,1611.447,21.25083,45.67639,1
2686,140831,2006,126.1929,405.6023,-0.1816839,-0.7143443,1.20018,-0.08228011,-0.01220012,-1.01168,0.08333334,0.08333334,0,1,530,0.03368577,474.225,1702.197,22.215,45.67639,1
2687,140831,2007,126.1929,405.6023,-0.1713078,-1.29735,-0.500521,-0.1533408,-1.595299,0.114912,0,0.08333334,0,1,530,0.04198303,405.1025,1520.065,21.4425,45.67639,1
2688,140831,2008,126.1929,405.6023,-1.929906,-2.794499,-0.279755,0.2063587,-0.1424107,-0.159004,0.1666667,0.25,0.08333334,1,530,0.04069072,415.55,1705.814,21.255,45.67639,1
2689,140832,2001,165.4934,354.5419,0.3230884,-0.5445083,-0.259184,1.651902,0.0828243,0.622086,0,0.08333334,0,1,530,0.02109117,478.7925,1684.827,19.40583,50.1,1
2690,140832,2002,165.4934,354.5419,-1.706015,-1.578181,-0.853429,-1.850497,-0.1978097,-0.626925,0.08333334,0.08333334,0.08333334,1,530,0.03279205,400.6,1483.606,19.34833,50.1,1
2691,140832,2003,165.4934,354.5419,-0.3870168,-0.9113157,-1.51918,1.183557,0.446511,0.0384416,0.08333334,0.08333334,0.08333334,1,530,0.03547943,408.73,1584.045,19.14084,50.1,1
2692,140832,2004,165.4934,354.5419,-1.173874,-2.038877,-0.480253,-1.062094,-1.861543,-0.0214792,0,0.1666667,0.08333334,1,530,0.03646969,383.1425,1565.875,19.71334,50.1,1
2693,140832,2005,165.4934,354.5419,0.2613826,0.09262516,-1.21427,-0.7711515,-0.6912836,-0.128411,0.08333334,0.08333334,0,1,530,0.032026,435.6175,1611.447,18.8225,50.1,1
2694,140832,2006,165.4934,354.5419,0.2751442,-0.3644921,1.20018,-0.09063403,0.02488698,-1.01168,0,0.08333334,0,1,530,0.03368577,472.595,1702.197,19.70833,50.1,1
2695,140832,2007,165.4934,354.5419,0.5610132,-0.9760933,-0.500521,-0.6437653,-1.934312,0.114912,0,0.08333334,0,1,530,0.04198303,398.2475,1520.065,19.01667,50.1,1
2696,140832,2008,165.4934,354.5419,-1.754827,-2.727475,-0.279755,0.3605442,0.05048073,-0.159004,0.08333334,0.25,0.08333334,1,530,0.04069072,414.245,1705.814,18.86083,50.1,1
2697,140833,2001,207.322,304.8788,0.4156572,0.09551747,-0.259184,1.793348,0.7358005,0.622086,0,0.08333334,0,1,530,0.02109117,493.9375,1684.827,18.5575,43.56667,1
2698,140833,2002,207.322,304.8788,-1.960804,-1.459354,-0.853429,-1.850652,-0.2141379,-0.626925,0.08333334,0.08333334,0.08333334,1,530,0.03279205,379.6775,1483.606,18.56417,43.56667,1
2699,140833,2003,207.322,304.8788,-0.5337831,-0.734648,-1.51918,1.326673,-0.1787944,0.0384416,0.08333334,0.08333334,0.08333334,1,530,0.03547943,374.925,1584.045,18.33333,43.56667,1
2700,140833,2004,207.322,304.8788,-0.6834968,-1.13068,-0.480253,-1.467595,-1.782503,-0.0214792,0,0.08333334,0.08333334,1,530,0.03646969,403.5025,1565.875,18.83666,43.56667,1
2701,140833,2005,207.322,304.8788,0.7127876,0.4817067,-1.21427,-0.7765835,-1.141491,-0.128411,0.08333334,0.08333334,0,1,530,0.032026,425.81,1611.447,18.0625,43.56667,1
2702,140833,2006,207.322,304.8788,0.7145559,0.2575001,1.20018,0.009845507,-0.3701389,-1.01168,0,0,0,1,530,0.03368577,478.5625,1702.197,18.88583,43.56667,1
2703,140833,2007,207.322,304.8788,0.1874835,-0.457341,-0.500521,-1.134896,-2.00614,0.114912,0,0.08333334,0,1,530,0.04198303,386.63,1520.065,18.24583,43.56667,1
2704,140833,2008,207.322,304.8788,-1.259079,-1.85188,-0.279755,0.6447069,-0.007303555,-0.159004,0.08333334,0.08333334,0.08333334,1,530,0.04069072,416.15,1705.814,18.15083,43.56667,1
2705,140834,2001,253.4673,257.4234,0.4738624,-0.1395001,-0.259184,1.744719,1.274709,0.622086,0,0,0,1,530,0.02467997,484.19,1684.827,18.43917,42.9,1
2706,140834,2002,253.4673,257.4234,-2.004747,-1.331103,-0.853429,-1.683695,-0.004657708,-0.626925,0.25,0.08333334,0.08333334,1,530,0.03634171,375.1225,1483.606,18.50667,42.9,1
2707,140834,2003,253.4673,257.4234,-0.5866436,-0.6661854,-1.51918,1.271548,0.4452471,0.0384416,0.08333334,0.08333334,0.08333334,1,530,0.03908674,364.055,1584.045,18.27167,42.9,1
2708,140834,2004,253.4673,257.4234,-0.04175654,-0.3083244,-0.480253,-1.716737,-1.75278,-0.0214792,0.08333334,0.08333334,0.08333334,1,530,0.04189426,409.185,1565.875,18.69166,42.9,1
2709,140834,2005,253.4673,257.4234,1.035258,0.8304002,-1.21427,-0.5815609,-0.9057449,-0.128411,0.08333334,0.08333334,0,1,530,0.0385026,450.5375,1611.447,18.06417,42.9,1
2710,140834,2006,253.4673,257.4234,1.125414,0.9227465,1.20018,0.154776,-0.2899678,-1.01168,0,0,0,1,530,0.04163309,517.0075,1702.197,18.77666,42.9,1
2711,140834,2007,253.4673,257.4234,-0.05122131,0.4547757,-0.500521,-1.617314,-1.721592,0.114912,0.08333334,0.08333334,0,1,530,0.04792322,409.36,1520.065,18.215,42.9,1
2712,140834,2008,253.4673,257.4234,-0.4923841,-0.3835969,-0.279755,0.8532577,0.3150129,-0.159004,0.08333334,0,0.08333334,1,530,0.04588787,446.4275,1705.814,18.15917,42.9,1
2713,140835,2001,302.6689,213.6518,0.08211631,-0.3053312,-0.259184,1.603885,0.7389908,0.622086,0,0,0,1,530,0.02752016,389.845,1684.827,18.6975,43.03334,1
2714,140835,2002,302.6689,213.6518,-2.106191,-0.9102321,-0.853429,-1.527425,-0.7169683,-0.626925,0.25,0,0.08333334,1,530,0.03965396,309.7175,1483.606,18.82917,43.03334,1
2715,140835,2003,302.6689,213.6518,-0.5433309,-0.7514482,-1.51918,1.25068,0.2895466,0.0384416,0.08333334,0.08333334,0.08333334,1,530,0.03917162,314.7175,1584.045,18.59167,43.03334,1
2716,140835,2004,302.6689,213.6518,0.2486259,-0.3695785,-0.480253,-1.530156,-1.719875,-0.0214792,0.08333334,0.08333334,0.08333334,1,530,0.0400096,342.4025,1565.875,18.93333,43.03334,1
2717,140835,2005,302.6689,213.6518,0.9556289,0.8671411,-1.21427,-0.07414579,-0.5293633,-0.128411,0,0,0,1,530,0.03530617,393.4075,1611.447,18.44584,43.03334,1
2718,140835,2006,302.6689,213.6518,1.30131,1.081489,1.20018,0.1236015,-0.1454984,-1.01168,0,0,0,1,530,0.03873449,460.3975,1702.197,19.06417,43.03334,1
2719,140835,2007,302.6689,213.6518,-0.08656815,0.7030374,-0.500521,-0.9409056,-1.400024,0.114912,0,0,0,1,530,0.04525195,363.665,1520.065,18.58167,43.03334,1
2720,140835,2008,302.6689,213.6518,-0.01378318,-0.0278321,-0.279755,0.6226158,0.4065582,-0.159004,0.08333334,0,0.08333334,1,530,0.04390351,388.5425,1705.814,18.55083,43.03334,1
2721,140836,2001,342.3219,176.3291,-0.3350639,-0.7181497,-1.21689,1.295676,-0.3095643,-0.0864033,0.1666667,0,0,1,530,0.02236588,311.7575,1098.698,18.28583,51.63334,1
2722,140836,2002,342.3219,176.3291,-2.249064,0.1818682,-1.30944,-1.218652,-1.152633,-1.84704,0.25,0.08333334,0.1666667,1,530,0.03423612,309.9925,921.2238,18.46833,51.63334,1
2723,140836,2003,342.3219,176.3291,-0.5149899,-0.2256652,-1.91783,1.117906,-0.2421553,-0.754662,0.08333334,0.08333334,0.08333334,1,530,0.03689822,293.7575,1084.231,18.235,51.63334,1
2724,140836,2004,342.3219,176.3291,0.2913123,-0.9024533,-0.655642,-1.018389,-1.149207,-0.463031,0,0,0.08333334,1,530,0.03897644,300.96,976.9141,18.46167,51.63334,1
2725,140836,2005,342.3219,176.3291,0.7239614,0.7077213,-1.34965,0.4384179,-0.1944469,-0.976398,0,0,0.08333334,1,530,0.03674905,327.3625,1135.165,18.1325,51.63334,1
2726,140836,2006,342.3219,176.3291,1.283087,1.099438,0.445233,0.02899734,-0.1771961,-1.48522,0,0,0,1,530,0.03982531,387.965,1155.703,18.63084,51.63334,1
2727,140836,2007,342.3219,176.3291,-0.3574719,1.033637,-0.380445,-0.07183537,-1.286144,-0.369416,0,0,0,1,530,0.04711418,326.565,1066.987,18.22833,51.63334,1
2728,140836,2008,342.3219,176.3291,0.1743602,0.1236023,-0.0344945,0.185188,0.1655636,-0.405359,0,0,0.08333334,1,530,0.04483986,315.075,1023.578,18.20917,51.63334,1
2729,140837,2001,379.2444,150.3378,-0.6819019,-1.018553,-1.21689,0.9355604,0.01875577,-0.0864033,0.1666667,0.08333334,0,1,530,0.02109117,257.835,1098.698,17.42666,51.7,1
2730,140837,2002,379.2444,150.3378,-2.314317,-0.541355,-1.30944,-0.7823761,-0.9367955,-1.84704,0.08333334,0.08333334,0.1666667,1,530,0.03285826,246.265,921.2238,17.68167,51.7,1
2731,140837,2003,379.2444,150.3378,-0.4439676,0.2060797,-1.91783,0.9399582,-0.2836452,-0.754662,0.08333334,0.08333334,0.08333334,1,530,0.03547943,258.485,1084.231,17.45417,51.7,1
2732,140837,2004,379.2444,150.3378,0.3371116,-1.096523,-0.655642,-0.5102464,-0.3035842,-0.463031,0,0.08333334,0.08333334,1,530,0.03646969,243.32,976.9141,17.5525,51.7,1
2733,140837,2005,379.2444,150.3378,0.507443,0.3452546,-1.34965,0.769275,0.3905288,-0.976398,0,0,0.08333334,1,530,0.032026,270.26,1135.165,17.41,51.7,1
2734,140837,2006,379.2444,150.3378,1.236136,0.6360551,0.445233,-0.03194019,-0.123292,-1.48522,0,0,0,1,530,0.03405952,314.435,1155.703,17.79667,51.7,1
2735,140837,2007,379.2444,150.3378,-0.5524921,1.115045,-0.380445,0.5535606,-0.7877712,-0.369416,0,0,0,1,530,0.04225109,289.2575,1066.987,17.45667,51.7,1
2736,140837,2008,379.2444,150.3378,0.3350614,0.4884427,-0.0344945,-0.1843904,-0.2178384,-0.405359,0,0,0.08333334,1,530,0.04099998,248.3125,1023.578,17.42833,51.7,1
2737,140838,2001,418.4385,142.0408,-0.9717831,-0.89179,-1.21689,0.6378553,0.567212,-0.0864033,0.08333334,0,0,0,530,0.02324273,198.96,1098.698,16.5025,43.40527,1
2738,140838,2002,418.4385,142.0408,-2.365997,-1.49727,-1.30944,-0.2673642,-0.9364916,-1.84704,0.08333334,0.08333334,0.1666667,0,530,0.03522487,148.4125,921.2238,16.81333,43.40527,1
2739,140838,2003,418.4385,142.0408,-0.3510121,0.3299268,-1.91783,0.8079414,0.03386372,-0.754662,0.08333334,0.08333334,0.08333334,0,530,0.03755173,206.1175,1084.231,16.5975,43.40527,1
2740,140838,2004,418.4385,142.0408,0.3816542,-0.9567972,-0.655642,-0.1368766,-0.1278613,-0.463031,0,0.08333334,0.08333334,0,530,0.03875427,175.4825,976.9141,16.565,43.40527,1
2741,140838,2005,418.4385,142.0408,0.3197719,0.02241671,-1.34965,0.9970519,0.8457088,-0.976398,0,0,0.08333334,0,530,0.03437642,213.0025,1135.165,16.57333,43.40527,1
2742,140838,2006,418.4385,142.0408,1.185356,0.2984638,0.445233,-0.06588451,-0.05081366,-1.48522,0,0,0,0,530,0.03659161,253.7475,1155.703,16.8775,43.40527,1
2743,140838,2007,418.4385,142.0408,-0.6930333,0.6029896,-0.380445,0.9559474,-0.0551367,-0.369416,0,0,0,0,530,0.04473524,227.965,1066.987,16.57,43.40527,1
2744,140838,2008,418.4385,142.0408,0.470841,0.6739546,-0.0344945,-0.4522156,-0.5712059,-0.405359,0,0,0.08333334,0,530,0.04367586,191.1275,1023.578,16.52333,43.40527,1
2745,140839,2001,418.8097,154.3191,-0.1066264,-0.6352689,-0.63277,0.04568624,-0.9785311,-1.05577,0.08333334,0,0,0,530,0.02307503,235.95,1098.698,15.38917,42.9,1
2746,140839,2002,418.8097,154.3191,-1.696682,-1.165508,0.334542,-1.570007,-1.787193,-2.03121,0.08333334,0.08333334,0.1666667,0,530,0.03528279,213.2525,921.2238,15.73667,42.9,1
2747,140839,2003,418.8097,154.3191,-0.4943696,-0.6689894,-1.23143,-0.3587722,-0.01867512,-0.755742,0,0.08333334,0.08333334,0,530,0.03804828,229.8375,1084.231,15.54667,42.9,1
2748,140839,2004,418.8097,154.3191,1.346122,-1.038421,-0.068905,-0.2207998,-0.2537811,-0.760142,0,0.08333334,0.08333334,0,530,0.0394414,199.55,976.9141,15.39417,42.9,1
2749,140839,2005,418.8097,154.3191,0.3829626,-0.1314659,-1.55232,-0.1740947,0.3090652,-0.863723,0,0,0.08333334,0,530,0.03444371,253.6975,1135.165,15.50333,42.9,1
2750,140839,2006,418.8097,154.3191,1.353751,-0.04656602,0.93134,0.300628,0.9798923,1.65025,0,0,0,0,530,0.03638515,301.7725,1155.703,15.7325,42.9,1
2751,140839,2007,418.8097,154.3191,-0.2374845,-0.07714105,-0.527536,-0.85074,0.5734288,-0.246397,0,0,0,0,530,0.04415943,276.655,1066.987,15.45917,42.9,1
2752,140839,2008,418.8097,154.3191,0.7703798,0.6036894,0.550441,-0.07871798,0.5217214,-1.50145,0,0,0.08333334,0,530,0.04327212,250.0575,1023.578,15.365,42.9,1
2753,140840,2001,399.5895,183.0787,0.5439164,-0.6543177,-0.63277,0.02163441,-0.2388082,-1.05577,0.08333334,0.08333334,0,0,530,0.02109117,235.17,1098.698,15.4225,42.9,1
2754,140840,2002,399.5895,183.0787,-1.371625,-1.270995,0.334542,-1.545701,-1.223633,-2.03121,0.08333334,0,0.1666667,0,530,0.03279205,206.2475,921.2238,15.78583,42.9,1
2755,140840,2003,399.5895,183.0787,-0.7236085,-0.7386479,-1.23143,0.1748063,0.2539453,-0.755742,0,0,0.08333334,0,530,0.03547943,219.6825,1084.231,15.63167,42.9,1
2756,140840,2004,399.5895,183.0787,1.612239,-0.3367783,-0.068905,-0.3898398,-0.2743115,-0.760142,0,0.08333334,0.08333334,0,530,0.03646969,217.335,976.9141,15.3475,42.9,1
2757,140840,2005,399.5895,183.0787,0.1865241,-0.01875776,-1.55232,-0.1055556,0.3676209,-0.863723,0,0,0.08333334,0,530,0.032026,263.83,1135.165,15.5725,42.9,1
2758,140840,2006,399.5895,183.0787,1.375143,-0.007131947,0.93134,-0.0145385,0.5331994,1.65025,0,0,0,0,530,0.03368577,320.8575,1155.703,15.71334,42.9,1
2759,140840,2007,399.5895,183.0787,0.01364873,-0.01109845,-0.527536,-0.8263991,0.7033397,-0.246397,0,0,0,0,530,0.04198303,307.0075,1066.987,15.47584,42.9,1
2760,140840,2008,399.5895,183.0787,0.5399261,0.4765667,0.550441,-0.1160046,0.5583117,-1.50145,0,0,0.08333334,0,530,0.04069072,284.9175,1023.578,15.345,42.9,1
2761,140841,2001,387.3867,222.0042,0.6157809,-0.4269466,-0.53934,0.1097123,0.3562936,-1.4842,0.08333334,0.08333334,0,0,530,0.02109117,255.2525,834.6354,17.94667,42.9,1
2762,140841,2002,387.3867,222.0042,-0.7522108,-1.882517,0.640253,-1.572813,-0.01470565,-1.46512,0.08333334,0.08333334,0.08333334,0,530,0.03279205,176.7925,687.429,18.2775,42.9,1
2763,140841,2003,387.3867,222.0042,-0.8103666,-1.553522,-1.11429,0.5874522,-0.1824199,-0.465067,0,0.08333334,0,0,530,0.03547943,183.9025,798.7503,18.19,42.9,1
2764,140841,2004,387.3867,222.0042,1.905027,-0.1287987,0.422756,-0.512409,0.08057803,1.02307,0,0,0.08333334,0,530,0.03646969,246.61,737.7626,17.77584,42.9,1
2765,140841,2005,387.3867,222.0042,-0.01628962,0.05618514,-1.49861,-0.03404256,0.2739553,-1.47038,0,0,0.08333334,0,530,0.032026,291.0425,847.9257,18.06917,42.9,1
2766,140841,2006,387.3867,222.0042,1.248946,0.1135299,0.823319,-0.2646174,0.2498247,0.860121,0,0,0,0,530,0.03368577,347.5575,924.1981,18.12083,42.9,1
2767,140841,2007,387.3867,222.0042,0.4224398,0.1937722,-0.568102,-0.5265951,0.725129,-0.638586,0,0,0,0,530,0.04198303,340.66,789.6567,17.92667,42.9,1
2768,140841,2008,387.3867,222.0042,0.1448442,0.3779109,0.639738,-0.1732503,0.399419,-1.34089,0,0,0,0,530,0.04069072,318.1175,742.7635,17.72249,42.9,1
2769,140842,2001,348.0923,266.6805,-1.056044,-0.3889576,-0.63996,2.698265,0.1468535,-0.679331,0.08333334,0.08333334,0,0,530,0.02109117,222.22,834.6354,20.9975,42.9,1
2770,140842,2002,348.0923,266.6805,-0.08383488,-0.483181,0.561922,-0.9279213,-1.566361,-1.12023,0.08333334,0.08333334,0.08333334,0,530,0.03279205,184.7525,687.429,21.29583,42.9,1
2771,140842,2003,348.0923,266.6805,-0.7778406,-0.8483615,-0.691842,-0.9632099,-0.06002108,-0.248163,0,0,0,0,530,0.03547943,182.9875,798.7503,21.30583,42.9,1
2772,140842,2004,348.0923,266.6805,2.029339,0.0670466,0.752775,0.1672839,-0.4200342,-2.01886,0.08333334,0,0.08333334,0,530,0.03646969,220.5425,737.7626,20.77083,42.9,1
2773,140842,2005,348.0923,266.6805,-0.08383488,0.2055614,-1.15245,-0.261649,-0.3501815,-1.94117,0,0,0.08333334,0,530,0.032026,262.9125,847.9257,21.1075,42.9,1
2774,140842,2006,348.0923,266.6805,0.8667182,-0.01454553,0.847821,0.2332153,0.2532187,0.112857,0.08333334,0,0,0,530,0.03368577,319.2225,924.1981,21.04917,42.9,1
2775,140842,2007,348.0923,266.6805,0.8422984,0.1048412,-0.480693,-0.6525351,0.7171637,0.248789,0,0,0,0,530,0.04198303,313.0325,789.6567,20.855,42.9,1
2776,140842,2008,348.0923,266.6805,0.7601464,0.1702608,0.432668,0.3702133,0.8821858,0.68625,0,0,0,0,530,0.04069072,290.4375,742.7635,20.6275,42.9,1
2777,140843,2001,303.4367,314.6676,-0.8223615,-0.1568866,-0.63996,3.052229,-0.0142195,-0.679331,0.08333334,0.08333334,0,0,530,0.02109117,184.905,834.6354,25.6925,42.9,1
2778,140843,2002,303.4367,314.6676,0.2008048,0.1587148,0.561922,-0.7927256,-0.9267402,-1.12023,0.08333334,0,0.08333334,0,530,0.03279205,190.3775,687.429,25.96083,42.9,1
2779,140843,2003,303.4367,314.6676,-0.8208752,-0.6410199,-0.691842,-1.068686,0.1163639,-0.248163,0.08333334,0,0,0,530,0.03547943,179.56,798.7503,26.06083,42.9,1
2780,140843,2004,303.4367,314.6676,2.197848,0.2873914,0.752775,0.03973472,-0.6596197,-2.01886,0.08333334,0,0.08333334,0,530,0.03646969,199.08,737.7626,25.405,42.9,1
2781,140843,2005,303.4367,314.6676,-0.1920875,0.1540046,-1.15245,-0.4391293,-0.5535035,-1.94117,0,0,0.08333334,0,530,0.032026,238.16,847.9257,25.79084,42.9,1
2782,140843,2006,303.4367,314.6676,0.5862086,0.07488257,0.847821,0.3858023,0.3330358,0.112857,0.08333334,0,0,0,530,0.03368577,296.91,924.1981,25.5775,42.9,1
2783,140843,2007,303.4367,314.6676,1.150068,0.3231025,-0.480693,-0.9220213,0.6354434,0.248789,0,0,0,0,530,0.04198303,290.5525,789.6567,25.37333,42.9,1
2784,140843,2008,303.4367,314.6676,0.1843681,0.1827433,0.432668,0.3297456,0.8467731,0.68625,0.08333334,0,0,0,530,0.04069072,266.3925,742.7635,25.1075,42.9,1
2785,140844,2001,262.0932,364.6607,-0.5807904,-0.3235721,-0.63996,3.035632,-0.1695944,-0.679331,0.08333334,0.08333334,0,0,530,0.02109117,176.2925,834.6354,26.81417,42.9,1
2786,140844,2002,262.0932,364.6607,0.4240372,0.3950592,0.561922,-0.6333461,-1.137987,-1.12023,0.08333334,0.08333334,0.08333334,0,530,0.03279205,206.7775,687.429,27.01999,42.9,1
2787,140844,2003,262.0932,364.6607,-0.806372,-1.047208,-0.691842,-1.002323,0.1010238,-0.248163,0.08333334,0,0,0,530,0.03547943,180.2625,798.7503,27.21083,42.9,1
2788,140844,2004,262.0932,364.6607,2.188939,0.4420074,0.752775,0.04921401,-1.870422,-2.01886,0.08333334,0.08333334,0.08333334,0,530,0.03646969,188.05,737.7626,26.46583,42.9,1
