"d3mIndex","woreda_label","time","variable","variable_name","woreda_wikidata","zone_wikidata","zone_label","region_wikidata","region_label","country_wikidata","country_label","precision","calendar","AFP_Polio_Cases_ratio_per_1000","source_of_file_label","data_curator_label","AFP_Polio_Deaths_ratio_per_1000","Anthrax_Cases_ratio_per_1000","Anthrax_Deaths_ratio_per_1000","Avian_Human_Influenza_Cases_ratio_per_1000","Avian_Human_Influenza_Deaths_ratio_per_1000","Cholera_AWD_Cases_ratio_per_1000","Cholera_AWD_Deaths_ratio_per_1000","Dracunculiasis_Guinea_worm_Cases_ratio_per_1000","Dracunculiasis_Guinea_worm_Deaths_ratio_per_1000","Dysentery_total_Cases_ratio_per_1000","Epidemic_Typhus_Total_Cases_ratio_per_1000","Malnutrition_total_Cases_ratio_per_1000","Maternal_Death_ratio_per_1000","Measles_Cases_ratio_per_1000","Measles_Deaths_ratio_per_1000","Meningits_total_Cases_ratio_per_1000","Neonatal_Tetanus_Cases_ratio_per_1000","Neonatal_Tetanus_Deaths_ratio_per_1000","Pandemic_Influenza_Cases_ratio_per_1000","Pandemic_Influenza_Deaths_ratio_per_1000","Rabies_Cases_ratio_per_1000","Rabies_Deaths_ratio_per_1000","Relapsing_fever_total_Cases_ratio_per_1000","SARS_Cases_ratio_per_1000","SARS_Deaths_ratio_per_1000","Small_pox_Cases_ratio_per_1000","Small_pox_Deaths_ratio_per_1000","TMSuspected_Fever_Examined_ratio_per_1000","Total_Malaria_Confirmed_and_Clinical_ratio_per_1000","Typhoid_fever_Total_cases_ratio_per_1000","Viral_hemorrhagic_fever_Cases_ratio_per_1000","Viral_hemorrhagic_fever_Deaths_ratio_per_1000","Yellow_fever_Cases_ratio_per_1000","Yellow_fever_Deaths_ratio_per_1000"
2705,"Gomma","2017-05","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.4412669,0,0.098580904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412885,0.1314412,0.15491284,0,0,0,0
2706,"Gomma","2017-06","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.38493496,0,0.03755463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7367935,0.11266389,0.21593913,0,0,0,0
2707,"Gomma","2017-07","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.31921437,0,0.051637616,0.0046943286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1781685,0.08919225,0.20655046,0,0,0,0
2708,"Gomma","2017-08","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.39432362,0,0.07041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2907245,0.15021852,0.28635404,0,0,0,0
2709,"Gomma","2017-09","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.33329737,0,0.098580904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.741488,0.1314412,0.38493496,0,0,0,0
2710,"Gomma","2017-10","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.370852,0,0.10796957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8306801,0.1314412,0.3239087,0,0,0,0
2711,"Gomma","2017-11","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.370852,0,0.08449791,0.0046943286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.572384,0.09388658,0.356769,0,0,0,0
2712,"Gomma","2017-12","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.28635404,0,0.12205255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6053526,0.03755463,0.2441051,0,0,0,0
2713,"Gomma","2018-01","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22532777,0,0.07041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7979279,0.042248957,0.15960719,0,0,0,0
2714,"Gomma","2018-02","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.2441051,0,0.051637616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2345006,0.04694329,0.33329737,0,0,0,0
2715,"Gomma","2018-03","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.28165975,0,0.04694329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8917065,0.04694329,0.33799165,0,0,0,0
2716,"Gomma","2018-04","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.17369016,0,0.08449791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9105918,0.018777315,0.15021852,0,0,0,0
2717,"Gomma","2018-05","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.24879941,0,0.04694329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3377757,0.051637616,0.16430151,0,0,0,0
2718,"Gomma","2018-06","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.23941077,0,0.0328603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272055,0.07041494,0.17369016,0,0,0,0
2719,"Gomma","2018-07","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22063345,0,0.15021852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3330812,0.098580904,0.2441051,0,0,0,0
2720,"Gomma","2018-08","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.30043703,0,0.07041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4503317,0.098580904,0.4412669,0,0,0,0
2721,"Gomma","2018-09","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.18777315,0,0.07041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1780605,0.15960719,0.25818807,0,0,0,0
2722,"Gomma","2018-10","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22063345,0,0.061026275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5584092,0.08449791,0.19246748,0,0,0,0
2723,"Gomma","2018-11","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.25818807,0,0.061026275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9057896,0.03755463,0.42248958,0,0,0,0
2724,"Gomma","2018-12","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.32860303,0,0.042248957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6241298,0.051637616,0.2628824,0,0,0,0
2725,"Gomma","2019-01","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.38024065,0,0.07041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.783737,0.03755463,0.39901793,0,0,0,0
2726,"Gomma","2019-02","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.3098257,0,0.056331944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7650676,0.009388657,0.22532777,0,0,0,0
2727,"Gomma","2019-03","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.36615765,0,0.07510926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71343,0.0046943286,0.21593913,0,0,0,0
2728,"Gomma","2019-04","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.20655046,0,0.042248957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2533858,0.0328603,0.14552419,0,0,0,0
2729,"Gomma","2019-05","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.29574272,0,0.056331944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.398802,0.056331944,0.36615765,0,0,0,0
2730,"Gomma","2019-06","P1200184","AFP/Polio Cases","Q3110373","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.2628824,0,0.042248957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3472723,0.0328603,0.08919225,0,0,0,0
2731,"Goro","2017-01","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0.72196954,0,0,0,0.18049239,0,0.5775756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120328255,0.18049239,0,0,0,0
2732,"Goro","2017-02","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,1.6364642,0,0,0,0.39708322,0,0.39708322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15642673,0.036098476,0.22862369,0,0,0,0
2733,"Goro","2017-03","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,1.5402017,0,0,0,0.55350995,0,0.6618054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.080948,0,0.31285346,0,0,0,0
2734,"Goro","2017-04","P1200184","AFP/Polio Cases","Q3111360","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0.3248863,0,0,0,0.36098477,0,0.68587106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.477289,0.0120328255,0,0,0,0,0
2735,"Goro","2017-05","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0.18049239,0,0,0,0.68587106,0,0.8422978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.455305,0,0,0,0,0,0
2736,"Goro","2017-06","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0.08422978,0,0,0,0.52944434,0,1.1431185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.795761,0.0120328255,0.48131305,0,0,0,0
2737,"Goro","2017-07","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.30082062,0,0.56554276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1443939,0.06016413,0.38505042,0,0,0,0
2738,"Goro","2017-08","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.52944434,0,0.6377398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18049239,0.024065651,0.40911606,0,0,0,0
2739,"Goro","2017-09","P1200184","AFP/Polio Cases","Q3111360","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.27675498,0,0.51741153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.079717,0.0120328255,0.21659087,0,0,0,0
2740,"Goro","2017-10","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.40911606,0,0.73400235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30082062,0.036098476,0.50537866,0,0,0,0
2741,"Goro","2017-11","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.6979039,0,0.49334583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036098476,0.0120328255,0.3730176,0,0,0,0
2742,"Goro","2017-12","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.51741153,0,1.0949872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036098476,0.0120328255,0.31285346,0,0,0,0
2743,"Goro","2018-01","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.38505042,0,0.98669165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048131302,0.0120328255,0.22862369,0,0,0,0
2744,"Goro","2018-02","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.60164124,0,0.43318173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07219695,0,0,0,0,0,0
2745,"Goro","2018-03","P1200184","AFP/Polio Cases","Q3111360","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.9385604,0,0.8061993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08422978,0,0,0,0,0,0
2746,"Goro","2018-04","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.68587106,0,0.55350995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06016413,0.0120328255,0,0,0,0,0
2747,"Goro","2018-05","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.8302649,0,0.8904291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036098476,0,0,0,0,0,0
2748,"Goro","2018-06","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.45724738,0,0.49334583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12032826,0.0120328255,0,0,0,0,0
2749,"Goro","2018-07","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.2887878,0,0.8061993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036098476,0.0120328255,0.25268933,0,0,0,0
2750,"Goro","2018-08","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.54147714,0,0.95059323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096262604,0.048131302,0.4211489,0,0,0,0
2751,"Goro","2018-09","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.3730176,0,0.8182321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38505042,0,0,0,0
2752,"Goro","2018-10","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.34895194,0,0.72196954,0,0,0,0.048131302,0,0,0,0,0,0,0,0,0,0,0,0.08422978,0.0120328255,0,0,0,0,0
2753,"Goro","2018-11","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.44521454,0,1.2875124,0,0.36098477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048131302,0.024065651,0.8182321,0,0,0,0
2754,"Goro","2018-12","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.19252521,0,0.6618054,0,0.0120328255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120328255,0,0.08793914,0,0,0,0
2755,"Goro","2019-01","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.30082062,0,0.6979039,0,0.20455803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79416645,0,0,0,0
2756,"Goro","2019-02","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.1443939,0,0.3730176,0,0.096262604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98669165,0,0,0,0
2757,"Goro","2019-03","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.8061993,0,0.8061993,0,0.0120328255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12032826,0.0120328255,0.54147714,0,0,0,0
2758,"Goro","2019-04","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.6979039,0,1.0348231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21984786,0,0,0,0
2759,"Goro","2019-05","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.38505042,0,0.3730176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0332849,0,0,0,0
2760,"Goro","2019-06","P1200184","AFP/Polio Cases","Q5586768","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.13236108,0,0.10829543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16845956,0,0,0,0
2761,"Goro Gutu","2017-01","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.36823198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,"Goro Gutu","2017-02","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.33349314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,"Goro Gutu","2017-03","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.6461429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041686643,0.0069477735,0,0,0,0,0
2764,"Goro Gutu","2017-04","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.36128423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,"Goro Gutu","2017-05","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.21538098,0.013895547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15285102,0.020843321,0,0,0,0,0
2766,"Goro Gutu","2017-06","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07642551,0,0.40991864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14590324,0,0.020843321,0,0,0,0
2767,"Goro Gutu","2017-07","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.43770975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03473887,0,0,0,0
2768,"Goro Gutu","2017-08","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.32654536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,"Goro Gutu","2017-09","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0.0069477735,0,0.03473887,0,0.3960231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11811215,0.013895547,0.020843321,0,0,0,0
2770,"Goro Gutu","2017-10","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.03473887,0,0.3960231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03473887,0,0.03473887,0,0,0,0
2771,"Goro Gutu","2017-11","P1200184","AFP/Polio Cases","Q3111366","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.03473887,0,0.5280308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12505993,0,0.0069477735,0,0,0,0
