"administrative_area_level_1","administrative_area_level_2","parseDate","uniloc.x","precipitation","year","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","un_wpp_pop_est_li","un_wpp_pop_dens_li","uniloc.y","Maize(white)-Retail_li","Wheat-Wholesale_li"
"Afar","Afar Zone 1","2012-04","Ethiopia-AFFAR REGION-ZONE 1",91.49589461,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","507117.1","14.4908365",NA,NA,NA
"Afar","Afar Zone 1","2012-05","Ethiopia-AFFAR REGION-ZONE 1",15.996442936875,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","508033.733333333","14.5170293333333",NA,NA,NA
"Afar","Afar Zone 1","2012-06","Ethiopia-AFFAR REGION-ZONE 1",7.36701746425,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","508950.366666667","14.5432221666667",NA,NA,NA
"Afar","Afar Zone 1","2012-07","Ethiopia-AFFAR REGION-ZONE 1",111.674511515,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","509867","14.569415",NA,NA,NA
"Afar","Afar Zone 1","2012-08","Ethiopia-AFFAR REGION-ZONE 1",141.2057984875,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","510783.633333333","14.5956078333333",NA,NA,NA
"Afar","Afar Zone 1","2012-09","Ethiopia-AFFAR REGION-ZONE 1",21.99626244125,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","511700.266666667","14.6218006666667",NA,NA,NA
"Afar","Afar Zone 1","2012-10","Ethiopia-AFFAR REGION-ZONE 1",1.201166279375,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","512616.9","14.6479935",NA,NA,NA
"Afar","Afar Zone 1","2012-11","Ethiopia-AFFAR REGION-ZONE 1",0.69927816725,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","513533.533333333","14.6741863333333",NA,NA,NA
"Afar","Afar Zone 1","2012-12","Ethiopia-AFFAR REGION-ZONE 1",1.981669074875,"2012","35332.18","336.4713","34995.71","ETH","Ethiopia","514450.166666667","14.7003791666667",NA,NA,NA
"Afar","Afar Zone 1","2013-01","Ethiopia-AFFAR REGION-ZONE 1",5.3321853165,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","515366.8","14.726572",NA,NA,NA
"Afar","Afar Zone 1","2013-02","Ethiopia-AFFAR REGION-ZONE 1",2.084389347125,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","516283.433333333","14.7527648333333",NA,NA,NA
"Afar","Afar Zone 1","2013-03","Ethiopia-AFFAR REGION-ZONE 1",77.25712032125,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","517200.066666667","14.7789576666667",NA,NA,NA
"Afar","Afar Zone 1","2013-04","Ethiopia-AFFAR REGION-ZONE 1",53.04351704375,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","518116.7","14.8051505",NA,NA,NA
"Afar","Afar Zone 1","2013-05","Ethiopia-AFFAR REGION-ZONE 1",22.70125798,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","519033.333333333","14.8313433333333",NA,NA,NA
"Afar","Afar Zone 1","2013-06","Ethiopia-AFFAR REGION-ZONE 1",1.085399916125,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","519949.966666667","14.8575361666667",NA,NA,NA
"Afar","Afar Zone 1","2013-07","Ethiopia-AFFAR REGION-ZONE 1",84.3843723,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","520866.6","14.883729",NA,NA,NA
"Afar","Afar Zone 1","2013-08","Ethiopia-AFFAR REGION-ZONE 1",139.231890155,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","521783.233333333","14.9099218333333",NA,NA,NA
"Afar","Afar Zone 1","2013-09","Ethiopia-AFFAR REGION-ZONE 1",31.776696075,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","522699.866666667","14.9361146666667",NA,NA,NA
"Afar","Afar Zone 1","2013-10","Ethiopia-AFFAR REGION-ZONE 1",56.33267647625,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","523616.5","14.9623075",NA,NA,NA
"Afar","Afar Zone 1","2013-11","Ethiopia-AFFAR REGION-ZONE 1",2.89021728775,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","524533.133333333","14.9885003333333",NA,NA,NA
"Afar","Afar Zone 1","2013-12","Ethiopia-AFFAR REGION-ZONE 1",5.818399387375,"2013","35332.18","336.4713","34995.71","ETH","Ethiopia","525449.766666667","15.0146931666667",NA,NA,NA
"Afar","Afar Zone 1","2014-01","Ethiopia-AFFAR REGION-ZONE 1",2.562915841625,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","526366.4","15.040886",NA,NA,NA
"Afar","Afar Zone 1","2014-02","Ethiopia-AFFAR REGION-ZONE 1",4.581284573,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","527283.033333333","15.0670788333333",NA,NA,NA
"Afar","Afar Zone 1","2014-03","Ethiopia-AFFAR REGION-ZONE 1",31.78617861625,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","528199.666666667","15.0932716666667",NA,NA,NA
"Afar","Afar Zone 1","2014-04","Ethiopia-AFFAR REGION-ZONE 1",44.4503980175,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","529116.3","15.1194645",NA,NA,NA
"Afar","Afar Zone 1","2014-05","Ethiopia-AFFAR REGION-ZONE 1",49.33014159625,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","530032.933333333","15.1456573333333",NA,NA,NA
"Afar","Afar Zone 1","2014-06","Ethiopia-AFFAR REGION-ZONE 1",5.75420150725,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","530949.566666667","15.1718501666667",NA,NA,NA
"Afar","Afar Zone 1","2014-07","Ethiopia-AFFAR REGION-ZONE 1",80.77575595875,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","531866.2","15.198043",NA,NA,NA
"Afar","Afar Zone 1","2014-08","Ethiopia-AFFAR REGION-ZONE 1",118.11536308875,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","532782.833333333","15.2242358333333",NA,NA,NA
"Afar","Afar Zone 1","2014-09","Ethiopia-AFFAR REGION-ZONE 1",60.3489966275,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","533699.466666667","15.2504286666667",NA,NA,NA
"Afar","Afar Zone 1","2014-10","Ethiopia-AFFAR REGION-ZONE 1",52.1281044375,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","534616.1","15.2766215",NA,NA,NA
"Afar","Afar Zone 1","2014-11","Ethiopia-AFFAR REGION-ZONE 1",1.54507516725,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","535532.733333333","15.3028143333333",NA,NA,NA
"Afar","Afar Zone 1","2014-12","Ethiopia-AFFAR REGION-ZONE 1",13.13583748125,"2014","35332.18","336.4713","34995.71","ETH","Ethiopia","536449.366666667","15.3290071666667",NA,NA,NA
"Afar","Afar Zone 1","2015-01","Ethiopia-AFFAR REGION-ZONE 1",4.307398331,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","537366","15.3552","Ethiopia-Afar-Asayta","6.75",NA
"Afar","Afar Zone 1","2015-02","Ethiopia-AFFAR REGION-ZONE 1",2.112789985375,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","538307.65","15.3821075","Ethiopia-Afar-Asayta","6.75555555555556",NA
"Afar","Afar Zone 1","2015-03","Ethiopia-AFFAR REGION-ZONE 1",22.121618572625,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","539249.3","15.409015","Ethiopia-Afar-Asayta","6.76111111111111",NA
"Afar","Afar Zone 1","2015-04","Ethiopia-AFFAR REGION-ZONE 1",31.0772374625,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","540190.95","15.4359225","Ethiopia-Afar-Asayta","6.76666666666667",NA
"Afar","Afar Zone 1","2015-05","Ethiopia-AFFAR REGION-ZONE 1",44.985527975,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","541132.6","15.46283","Ethiopia-Afar-Asayta","6.77222222222222",NA
"Afar","Afar Zone 1","2015-06","Ethiopia-AFFAR REGION-ZONE 1",16.41889228625,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","542074.25","15.4897375","Ethiopia-Afar-Asayta","6.77777777777778",NA
"Afar","Afar Zone 1","2015-07","Ethiopia-AFFAR REGION-ZONE 1",27.888715635,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","543015.9","15.516645","Ethiopia-Afar-Asayta","6.78333333333333",NA
"Afar","Afar Zone 1","2015-08","Ethiopia-AFFAR REGION-ZONE 1",169.330575925,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","543957.55","15.5435525","Ethiopia-Afar-Asayta","6.78888888888889",NA
"Afar","Afar Zone 1","2015-09","Ethiopia-AFFAR REGION-ZONE 1",53.13863651375,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","544899.2","15.57046","Ethiopia-Afar-Asayta","6.79444444444444",NA
"Afar","Afar Zone 1","2015-10","Ethiopia-AFFAR REGION-ZONE 1",4.764977074625,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","545840.85","15.5973675","Ethiopia-Afar-Asayta","6.8",NA
"Afar","Afar Zone 1","2015-11","Ethiopia-AFFAR REGION-ZONE 1",6.17572606075,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","546782.5","15.624275","Ethiopia-Afar-Asayta","6",NA
"Afar","Afar Zone 1","2015-12","Ethiopia-AFFAR REGION-ZONE 1",6.15741897,"2015","35332.18","336.4713","34995.71","ETH","Ethiopia","547724.15","15.6511825","Ethiopia-Afar-Asayta","6",NA
"Afar","Afar Zone 1","2016-01","Ethiopia-AFFAR REGION-ZONE 1",21.46349313125,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","548665.8","15.67809","Ethiopia-Afar-Asayta","6",NA
"Afar","Afar Zone 1","2016-02","Ethiopia-AFFAR REGION-ZONE 1",16.1239644555,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","549607.45","15.7049975",NA,NA,NA
"Afar","Afar Zone 1","2016-03","Ethiopia-AFFAR REGION-ZONE 1",9.325413845875,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","550549.1","15.731905",NA,NA,NA
"Afar","Afar Zone 1","2016-04","Ethiopia-AFFAR REGION-ZONE 1",101.52341274,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","551490.75","15.7588125",NA,NA,NA
"Afar","Afar Zone 1","2016-05","Ethiopia-AFFAR REGION-ZONE 1",39.05451388625,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","552432.4","15.78572",NA,NA,NA
"Afar","Afar Zone 1","2016-06","Ethiopia-AFFAR REGION-ZONE 1",24.090285767375,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","553374.05","15.8126275",NA,NA,NA
"Afar","Afar Zone 1","2016-07","Ethiopia-AFFAR REGION-ZONE 1",116.86014478375,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","554315.7","15.839535",NA,NA,NA
"Afar","Afar Zone 1","2016-08","Ethiopia-AFFAR REGION-ZONE 1",138.7357343325,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","555257.35","15.8664425",NA,NA,NA
"Afar","Afar Zone 1","2016-09","Ethiopia-AFFAR REGION-ZONE 1",37.15265879125,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","556199","15.89335",NA,NA,NA
"Afar","Afar Zone 1","2016-10","Ethiopia-AFFAR REGION-ZONE 1",6.015603052375,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","557140.65","15.9202575",NA,NA,NA
"Afar","Afar Zone 1","2016-11","Ethiopia-AFFAR REGION-ZONE 1",11.451953082875,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","558082.3","15.947165",NA,NA,NA
"Afar","Afar Zone 1","2016-12","Ethiopia-AFFAR REGION-ZONE 1",5.942137698125,"2016","35332.18","336.4713","34995.71","ETH","Ethiopia","559023.95","15.9740725",NA,NA,NA
"Afar","Afar Zone 1","2017-01","Ethiopia-AFFAR REGION-ZONE 1",9.500334854,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","559965.6","16.00098",NA,NA,NA
"Afar","Afar Zone 1","2017-02","Ethiopia-AFFAR REGION-ZONE 1",26.02396336,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","560907.25","16.0278875",NA,NA,NA
"Afar","Afar Zone 1","2017-03","Ethiopia-AFFAR REGION-ZONE 1",38.089115805,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","561848.9","16.054795",NA,NA,NA
"Afar","Afar Zone 1","2017-04","Ethiopia-AFFAR REGION-ZONE 1",37.52172974375,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","562790.55","16.0817025",NA,NA,NA
"Afar","Afar Zone 1","2017-05","Ethiopia-AFFAR REGION-ZONE 1",38.154846505,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","563732.2","16.10861",NA,NA,NA
"Afar","Afar Zone 1","2017-06","Ethiopia-AFFAR REGION-ZONE 1",8.643979320625,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","564673.85","16.1355175",NA,NA,NA
"Afar","Afar Zone 1","2017-07","Ethiopia-AFFAR REGION-ZONE 1",63.88490483125,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","565615.5","16.162425",NA,NA,NA
"Afar","Afar Zone 1","2017-08","Ethiopia-AFFAR REGION-ZONE 1",107.693226735,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","566557.15","16.1893325",NA,NA,NA
"Afar","Afar Zone 1","2017-09","Ethiopia-AFFAR REGION-ZONE 1",59.37377066875,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","567498.8","16.21624",NA,NA,NA
"Afar","Afar Zone 1","2017-10","Ethiopia-AFFAR REGION-ZONE 1",19.19733634375,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","568440.45","16.2431475",NA,NA,NA
"Afar","Afar Zone 1","2017-11","Ethiopia-AFFAR REGION-ZONE 1",6.287576923875,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","569382.1","16.270055",NA,NA,NA
"Afar","Afar Zone 1","2017-12","Ethiopia-AFFAR REGION-ZONE 1",7.906969781375,"2017","35332.18","336.4713","34995.71","ETH","Ethiopia","570323.75","16.2969625",NA,NA,NA
"Afar","Afar Zone 2","2011-01","Ethiopia-AFFAR REGION-ZONE 2",2.555863806125,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","420492","14.818426",NA,NA,NA
"Afar","Afar Zone 2","2011-02","Ethiopia-AFFAR REGION-ZONE 2",3.603736015375,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","421273.166666667","14.8459548333333",NA,NA,NA
"Afar","Afar Zone 2","2011-03","Ethiopia-AFFAR REGION-ZONE 2",31.210559201875,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","422054.333333333","14.8734836666667",NA,NA,NA
"Afar","Afar Zone 2","2011-04","Ethiopia-AFFAR REGION-ZONE 2",24.68113306775,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","422835.5","14.9010125",NA,NA,NA
"Afar","Afar Zone 2","2011-05","Ethiopia-AFFAR REGION-ZONE 2",33.46257921,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","423616.666666667","14.9285413333333",NA,NA,NA
"Afar","Afar Zone 2","2011-06","Ethiopia-AFFAR REGION-ZONE 2",15.59077381775,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","424397.833333333","14.9560701666667",NA,NA,NA
"Afar","Afar Zone 2","2011-07","Ethiopia-AFFAR REGION-ZONE 2",74.8404847325,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","425179","14.983599",NA,NA,NA
"Afar","Afar Zone 2","2011-08","Ethiopia-AFFAR REGION-ZONE 2",65.80721123125,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","425960.166666667","15.0111278333333",NA,NA,NA
"Afar","Afar Zone 2","2011-09","Ethiopia-AFFAR REGION-ZONE 2",27.157596545,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","426741.333333333","15.0386566666667",NA,NA,NA
"Afar","Afar Zone 2","2011-10","Ethiopia-AFFAR REGION-ZONE 2",8.26436306525,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","427522.5","15.0661855",NA,NA,NA
"Afar","Afar Zone 2","2011-11","Ethiopia-AFFAR REGION-ZONE 2",55.059758178625,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","428303.666666667","15.0937143333333",NA,NA,NA
"Afar","Afar Zone 2","2011-12","Ethiopia-AFFAR REGION-ZONE 2",5.058346731,"2011","28607.87","231.5652","28376.3","ETH","Ethiopia","429084.833333333","15.1212431666667",NA,NA,NA
"Afar","Afar Zone 2","2012-01","Ethiopia-AFFAR REGION-ZONE 2",5.167624560625,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","429866","15.148772",NA,NA,NA
"Afar","Afar Zone 2","2012-02","Ethiopia-AFFAR REGION-ZONE 2",5.555887566125,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","430647.166666667","15.1763008333333",NA,NA,NA
"Afar","Afar Zone 2","2012-03","Ethiopia-AFFAR REGION-ZONE 2",32.979831163125,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","431428.333333333","15.2038296666667",NA,NA,NA
"Afar","Afar Zone 2","2012-04","Ethiopia-AFFAR REGION-ZONE 2",113.18471665125,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","432209.5","15.2313585",NA,NA,NA
"Afar","Afar Zone 2","2012-05","Ethiopia-AFFAR REGION-ZONE 2",23.13504355625,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","432990.666666667","15.2588873333333",NA,NA,NA
"Afar","Afar Zone 2","2012-06","Ethiopia-AFFAR REGION-ZONE 2",8.133517979375,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","433771.833333333","15.2864161666667",NA,NA,NA
"Afar","Afar Zone 2","2012-07","Ethiopia-AFFAR REGION-ZONE 2",59.30207656125,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","434553","15.313945",NA,NA,NA
"Afar","Afar Zone 2","2012-08","Ethiopia-AFFAR REGION-ZONE 2",68.1902961175,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","435334.166666667","15.3414738333333",NA,NA,NA
"Afar","Afar Zone 2","2012-09","Ethiopia-AFFAR REGION-ZONE 2",11.289593900125,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","436115.333333333","15.3690026666667",NA,NA,NA
"Afar","Afar Zone 2","2012-10","Ethiopia-AFFAR REGION-ZONE 2",6.3532954205,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","436896.5","15.3965315",NA,NA,NA
"Afar","Afar Zone 2","2012-11","Ethiopia-AFFAR REGION-ZONE 2",6.011698078625,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","437677.666666667","15.4240603333333",NA,NA,NA
"Afar","Afar Zone 2","2012-12","Ethiopia-AFFAR REGION-ZONE 2",2.787942382375,"2012","28607.87","231.5652","28376.3","ETH","Ethiopia","438458.833333333","15.4515891666667",NA,NA,NA
"Afar","Afar Zone 2","2013-01","Ethiopia-AFFAR REGION-ZONE 2",13.62587216175,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","439240","15.479118",NA,NA,NA
"Afar","Afar Zone 2","2013-02","Ethiopia-AFFAR REGION-ZONE 2",3.9753399045,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","440021.166666667","15.5066468333333",NA,NA,NA
"Afar","Afar Zone 2","2013-03","Ethiopia-AFFAR REGION-ZONE 2",37.9087376125,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","440802.333333333","15.5341756666667",NA,NA,NA
"Afar","Afar Zone 2","2013-04","Ethiopia-AFFAR REGION-ZONE 2",49.0577936125,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","441583.5","15.5617045",NA,NA,NA
"Afar","Afar Zone 2","2013-05","Ethiopia-AFFAR REGION-ZONE 2",11.40293563,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","442364.666666667","15.5892333333333",NA,NA,NA
"Afar","Afar Zone 2","2013-06","Ethiopia-AFFAR REGION-ZONE 2",8.20286743575,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","443145.833333333","15.6167621666667",NA,NA,NA
"Afar","Afar Zone 2","2013-07","Ethiopia-AFFAR REGION-ZONE 2",73.47562484,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","443927","15.644291",NA,NA,NA
"Afar","Afar Zone 2","2013-08","Ethiopia-AFFAR REGION-ZONE 2",77.037631575,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","444708.166666667","15.6718198333333",NA,NA,NA
"Afar","Afar Zone 2","2013-09","Ethiopia-AFFAR REGION-ZONE 2",28.498073374,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","445489.333333333","15.6993486666667",NA,NA,NA
"Afar","Afar Zone 2","2013-10","Ethiopia-AFFAR REGION-ZONE 2",37.1472988375,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","446270.5","15.7268775",NA,NA,NA
"Afar","Afar Zone 2","2013-11","Ethiopia-AFFAR REGION-ZONE 2",4.5929560325,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","447051.666666667","15.7544063333333",NA,NA,NA
"Afar","Afar Zone 2","2013-12","Ethiopia-AFFAR REGION-ZONE 2",7.434378292125,"2013","28607.87","231.5652","28376.3","ETH","Ethiopia","447832.833333333","15.7819351666667",NA,NA,NA
"Afar","Afar Zone 2","2014-01","Ethiopia-AFFAR REGION-ZONE 2",1.684411134,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","448614","15.809464",NA,NA,NA
"Afar","Afar Zone 2","2014-02","Ethiopia-AFFAR REGION-ZONE 2",9.191717423,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","449395.166666667","15.8369928333333",NA,NA,NA
"Afar","Afar Zone 2","2014-03","Ethiopia-AFFAR REGION-ZONE 2",14.589073315875,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","450176.333333333","15.8645216666667",NA,NA,NA
"Afar","Afar Zone 2","2014-04","Ethiopia-AFFAR REGION-ZONE 2",50.9978140475,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","450957.5","15.8920505",NA,NA,NA
"Afar","Afar Zone 2","2014-05","Ethiopia-AFFAR REGION-ZONE 2",53.2459001025,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","451738.666666667","15.9195793333333",NA,NA,NA
"Afar","Afar Zone 2","2014-06","Ethiopia-AFFAR REGION-ZONE 2",7.2887744345,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","452519.833333333","15.9471081666667",NA,NA,NA
"Afar","Afar Zone 2","2014-07","Ethiopia-AFFAR REGION-ZONE 2",66.7029421175,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","453301","15.974637",NA,NA,NA
"Afar","Afar Zone 2","2014-08","Ethiopia-AFFAR REGION-ZONE 2",120.08154473625,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","454082.166666667","16.0021658333333",NA,NA,NA
"Afar","Afar Zone 2","2014-09","Ethiopia-AFFAR REGION-ZONE 2",50.72609449375,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","454863.333333333","16.0296946666667",NA,NA,NA
"Afar","Afar Zone 2","2014-10","Ethiopia-AFFAR REGION-ZONE 2",38.95293166,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","455644.5","16.0572235",NA,NA,NA
"Afar","Afar Zone 2","2014-11","Ethiopia-AFFAR REGION-ZONE 2",8.16813540125,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","456425.666666667","16.0847523333333",NA,NA,NA
"Afar","Afar Zone 2","2014-12","Ethiopia-AFFAR REGION-ZONE 2",6.81356379225,"2014","28607.87","231.5652","28376.3","ETH","Ethiopia","457206.833333333","16.1122811666667",NA,NA,NA
"Afar","Afar Zone 2","2015-01","Ethiopia-AFFAR REGION-ZONE 2",3.679409606,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","457988","16.13981",NA,NA,NA
"Afar","Afar Zone 2","2015-02","Ethiopia-AFFAR REGION-ZONE 2",1.04613996475,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","458790.616666667","16.1680946666667",NA,NA,NA
"Afar","Afar Zone 2","2015-03","Ethiopia-AFFAR REGION-ZONE 2",41.81345569625,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","459593.233333333","16.1963793333333",NA,NA,NA
"Afar","Afar Zone 2","2015-04","Ethiopia-AFFAR REGION-ZONE 2",30.1135485,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","460395.85","16.224664",NA,NA,NA
"Afar","Afar Zone 2","2015-05","Ethiopia-AFFAR REGION-ZONE 2",32.35106433625,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","461198.466666667","16.2529486666667",NA,NA,NA
"Afar","Afar Zone 2","2015-06","Ethiopia-AFFAR REGION-ZONE 2",18.1919890275,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","462001.083333333","16.2812333333333",NA,NA,NA
"Afar","Afar Zone 2","2015-07","Ethiopia-AFFAR REGION-ZONE 2",29.018091665375,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","462803.7","16.309518",NA,NA,NA
"Afar","Afar Zone 2","2015-08","Ethiopia-AFFAR REGION-ZONE 2",92.8342301975,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","463606.316666667","16.3378026666667",NA,NA,NA
"Afar","Afar Zone 2","2015-09","Ethiopia-AFFAR REGION-ZONE 2",38.23472150375,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","464408.933333333","16.3660873333333",NA,NA,NA
"Afar","Afar Zone 2","2015-10","Ethiopia-AFFAR REGION-ZONE 2",4.54107629175,"2015","28607.87","231.5652","28376.3","ETH","Ethiopia","465211.55","16.394372",NA,NA,NA
