"d3mIndex","time","woreda_wikidata","woreda_label","zone_wikidata","zone_label","region_wikidata","region_label","country_wikidata","country_label","Prices_of_Domestic_sheep__retail_","Prices_of_Gasoline__retail_","Prices_of_Maize__retail_","Prices_of_Maize__wholesale_","Cholera_AWD_Cases_ratio_per_1000","Dysentery_total_Cases_ratio_per_1000","Malnutrition_total_Cases_ratio_per_1000","Total_Malaria_Confirmed_and_Clinical_ratio_per_1000","Typhoid_fever_OutP_Cases_ratio_per_1000","precipitation_height","X2_year_flood_flood_duration_in_a_month","Total_Population","Unemployment_rate"
1609,"2018-01-01","Q3573095","Yubdo","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1065.42194025754,18.77,10.9255698947898,650.405165122428,0,0,0,0.15440837,2.7536159,18.1134971380234,0,38858,0.899918189255522
1610,"2018-01-01","Q2842131","Ambo Zuria","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1058.81240371741,18.77,10.8745565044892,649.070380808505,0,0.16604248,0.06457207,0.23061454,0.35975868,21.2164240316911,0,108406,0.619286831919625
1611,"2018-01-01","Q374201","Ziway Dugda","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1063.16759030831,18.77,10.7317871809213,643.468072270455,0,0,0.5212557,0.024821697,0.49643394,28.387421022762,0,120862,1.16960959015066
1612,"2018-01-01","Q3198251","Kofele","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1072.9229727614,18.77,10.6889618317405,643.232694585961,0,0.20676166,0.03911707,0,0.43028778,34.7280119657516,0,178950,1.78547310985657
1613,"2018-01-01","Q3021070","Deder","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1015.3423834425,18.77,10.5674498106344,640.417719239729,0,0.078467004,0.18997273,0.01651937,0,7.93523633480072,0,242140,2.45383447666263
1614,"2018-01-01","Q2909209","Boke","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1042.1329229882,18.77,10.5487394594288,641.006974102504,0,0,0.30432135,0,0.03307841,13.4695234934489,0,151156,1.06225185407147
1615,"2018-01-01","Q2893566","Bedeno","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1012.85561535862,18.77,10.5092774739383,640.548751968742,0,0.0041846954,0.43939304,0,0,6.24857774376869,0,238966,0.500854538549183
1616,"2018-01-01","Q2826421","Agarfa","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1070.26952432591,18.77,10.6251914518545,642.274609900343,0,0.16648713,0.22524728,0.029380081,0.088140234,30.281986395518,0,102110,2.20279132335631
1617,"2018-01-01","Q2910804","Bore","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1078.50725832429,18.77,10.6763450865631,643.706671726887,0,0.099914834,0.04757849,0.019031396,0.023789246,32.6281221934727,0,210179,2.35788154183641
1618,"2018-01-01","Q2832369","Ale","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",1067.96355914982,18.77,10.8900507649971,649.10075629669,0,0.09336197,0.046680983,0.108922295,1.664955,40.4983568625017,0,64266,1.4005770617937
1619,"2018-01-01","Q784515","Yaya Gulele","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1051.8110481643,18.77,10.8740772323265,646.34147395148,0,0.23639801,0,0,1.01833,17.3148740082979,0,54992,2.09659303631599
1620,"2018-01-01","Q3176850","Jeldu","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1056.76176213433,18.77,10.8857110449055,649.162284549952,0,0.08879418,0.00493301,0,0.14799029,20.2299464399164,0,202716,1.56506892626786
1621,"2018-01-01","Q2964388","Chole","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1057.1733909312,18.77,10.6493973914528,641.84482781405,0,0,0.07839536,0.0111993365,0.36957812,25.6268696418175,0,89291,1.31594861994727
1622,"2018-01-01","Q6192004","Jibat","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1061.87849045029,18.77,10.8668972665057,649.112576282927,0,0.18003047,0.19387896,0.069242485,0.33236393,22.3782602548599,0,72210,1.25197680548234
1623,"2018-01-01","Q5242290","Dawe Kachen","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1087.68849282994,18.77,10.5173460400332,642.03290576083,0,0,2.5608609,0,0,19.621656197768,0,30849,1.48490142251061
1624,"2018-01-01","Q2880302","Bako Tibe","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1061.11832656599,18.77,10.899899253116,650.876220991492,0,0,0.008128033,0.08940836,1.0241321,19.2121904446529,0,123031,2.15480984340045
1625,"2018-01-01","Q6480552","Lalo Kile","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1065.93148600297,18.77,10.9223893209564,650.139528705254,0,0.23324521,0.116622604,0.36930493,0.19437101,17.9779909849167,0,51448,0.979403715972922
1626,"2018-01-01","Q3237714","Liben","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1093.32897580213,18.77,10.5978525522273,643.269148213298,0,0.100855105,0.43223616,0.20891415,0,13.1846180996263,0,138813,1.32223803158999
1627,"2018-01-01","Q3111360","Goro","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1079.08704550152,18.77,10.5467052470765,642.000012137912,0,0.38505042,0.98669165,0.0120328255,0.22862369,22.373211479187,0,83106,1.26499986456104
1628,"2018-01-01","Q5530589","Gemechis","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1031.66274997708,18.77,10.5885116863131,640.718616773957,0,0.06513314,0.72189236,0.010855524,0.03256657,10.8129209518433,0,184238,0.498301706429109
1629,"2018-01-01","Q3337870","Nejo","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1063.67879536712,18.77,10.9512286919507,651.353280337308,0,0.07638894,0.030555576,0.15277788,0.23680572,7.72458009970816,0,130909,1.75593292488256
1630,"2018-01-01","Q5559484","Gidami","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1067.04074767392,18.77,10.9310514327611,649.440441420467,0,0.034922704,0.10476811,0.40743157,0.7450177,8.35595983929104,0,85904,0.567041965199591
1631,"2018-01-01","Q3342884","Nole Kaba","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1065.62626970433,18.77,10.9177065748344,650.27313998954,0,0.050145425,0.016715141,0.6184602,0.601745,19.1559874330248,0,59826,0.755358323104523
1632,"2018-01-01","Q3138657","Hitosa","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1061.29434764008,18.77,10.7107876649168,642.860359656798,0,0.08050299,0.032201193,0.016100597,0.16905627,28.1616836275373,0,124219,2.9265360557507
1633,"2018-01-01","Q4752601","Anchar","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1045.6735262368,18.77,10.672005094537,641.340528426165,0,0.07348799,0.23271196,0.15922397,0.13472797,19.6982727301748,0,81646,2.41344046749452
1634,"2018-01-01","Q940315","Dawo","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1059.18252144891,18.77,10.8391419519989,647.098700333509,0,0.37943465,0.011857333,0.023714665,0.08300133,22.0127339959145,0,84336,0.278506651935736
1635,"2018-01-01","Q3570146","Wuchale","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1049.987595232,18.77,10.8581957564222,644.915631166394,0,0.26658738,0.19481385,0,1.5585108,17.1416814667838,0,97529,1.00363417251963
1636,"2018-01-01","Q3528408","Tikur Enchini","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1060.98959803078,18.77,10.8650723128656,648.913924129363,0,0.16802722,0.056009073,0,0.32205215,22.5693376779556,0,71417,2.67014718832558
1637,"2018-01-01","Q5904664","Horo","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1058.82270560395,18.77,10.9366111587087,653.048602472562,0,0.026670579,0,0,0.1200176,16.4650048868997,0,74989,1.66140501929271
1638,"2018-01-01","Q3216542","Lalo Asabi","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1064.34262013674,18.77,10.9333564444226,651.001139224095,0,0.06615157,0.013230313,0.079381876,1.5082557,12.5818899472555,0,75584,1.44283220597862
1639,"2018-01-01","Q3120969","Gursum","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",972.186595627223,18.77,10.3850354867944,640.566073981356,0,0.34884256,1.3032233,0.013163871,0.08556516,5.15083558112383,0,151931,1.95669995027617
1640,"2018-01-01","Q3021096","Dedo","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1069.91333508412,18.77,10.8164239022476,647.093722197237,0,0.052000817,0.09360147,0.0034667212,0.07626787,35.9614573392001,0,288457,0.889389138652318
1641,"2018-01-01","Q4749007","Amuru","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1057.69097732078,18.77,10.9681491300109,655.102220989021,0,0.094997436,0.018999485,0.20899436,0.36099026,10.919139623642,0,52633,0.676856873907392
1642,"2018-01-01","Q7530072","Sire","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1056.90181829941,18.77,10.7088504234345,642.465245643144,0,0.39205083,0.14870894,0.027037987,0.4731648,25.0567632436752,0,73970,2.15802457750213
1643,"2018-01-01","Q3015333","Dano","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1062.32569012475,18.77,10.8743755965124,649.533639150104,0,0,0,0.12340221,0,21.4343180656433,0,97243,0.521651687511784
1644,"2018-01-01","Q2896892","Berbere","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1081.56180342393,18.77,10.5697404702327,642.281615121361,0,0.19858344,1.7651861,0,0.29787514,23.394793250344,0,90642,2.90936106983655
1645,"2018-01-01","Q3285143","Mana Sibu","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1064.06077558042,18.77,10.9607273091939,650.903598967767,0,0.007931283,0.015862565,0.6979529,0,5.00516152381897,0,126083,1.14706843778788
1646,"2018-01-01","Q3022296","Dendi","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1058.19251944099,18.77,10.854122354417,647.684993071741,0,0.024125017,0.018093763,0.012062509,0.0060312543,21.3298546834425,0,165803,1.54505006987986
1647,"2018-01-01","Q3016116","Darimu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",1066.65651058452,18.77,10.9111130613943,649.768133107692,0,0.013786448,0.07582546,0.26883575,0.055145793,20.5444430050097,0,145070,0.416086909986086
1648,"2018-01-01","Q960789","Ginir","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1076.606923998,18.77,10.5315282299088,641.829793852114,0,0.021506146,0.8602459,0,0.014337432,20.6539357105891,0,139495,3.17793938374879
1649,"2018-01-01","Q3109573","Goba","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1077.58276771104,18.77,10.5957183399218,642.354398823417,0,0.56432027,0.49071324,0,0.63792723,26.1318154335022,0,40757,1.85998828353837
1650,"2018-01-01","Q3195526","Kersana Malima","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1058.51575515896,18.77,10.8037041063769,645.203016006622,0,0.061716963,0.04937357,0.11109053,0.012343393,23.0773726701736,0,81015,1.68230816166429
1651,"2018-01-01","Q3434318","Robe","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1064.67137700293,18.77,10.641989599393,642.1592404895,0,0.018158708,0.18158709,0.036317416,0.2844864,29.4750365614891,0,165210,1.58333880822548
1652,"2018-01-01","Q3480862","Seweyna","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1078.44614050145,18.77,10.4584635216429,641.548381242807,0,0.1822434,2.49066,0,0.10630866,10.8899249434471,0,65846,2.01771994185644
1653,"2018-01-01","Q3307179","Meta","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1008.98086337178,18.77,10.5534280940769,640.369815174269,0,0,0.1228847,0,0,6.12006665193118,0,252269,1.77739889267774
1654,"2018-01-01","Q5586768","Goro","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1062.46927994077,18.77,10.8288313739341,647.180744249988,0,0.26381743,0.04396957,0.4836653,0,24.3756995916367,0,45486,1.34249141429909
1655,"2018-01-01","Q7521774","Sinana","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1074.19305272523,18.77,10.5851763907774,642.109541033267,0,0.01686426,0.2866924,0,0.04216065,26.0038865089417,0,118594,0.959264126149803
1656,"2018-01-01","Q3125408","Habro","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1041.57943509059,18.77,10.6361758948551,641.043149245826,0,0.021002337,0.26252922,0,0.015751751,18.2354430675507,0,190455,2.62355830373196
1657,"2018-01-01","Q5621831","Guto Gida","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1061.9076215732,18.77,10.9247362379303,651.908474286247,0,0.14459547,0.04449091,0.4782773,1.2457455,14.5516164863811,0,89906,0.626410396078126
1658,"2018-01-01","Q3477985","Seka Chekorsa","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1068.8942442194,18.77,10.8379712495399,647.802130261483,0,0.05286022,0.12013686,0.0048054745,0.06727664,35.6847835454074,0,208096,1.02682727298372
1659,"2018-01-01","Q3306658","Merti","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1051.31390740587,18.77,10.6916206614429,641.830842304907,0,0.36501196,0.33182904,0.5419874,2.9311564,22.2404708181109,0,90408,2.01065942104713
1660,"2018-01-01","Q5287998","Dodota","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1058.62083721982,18.77,10.7261726910913,642.913194144772,0,0.015549682,0.27989426,0.342093,0.342093,25.7588760256767,0,64310,4.65406840543495
1661,"2018-01-01","Q7976892","Wayu Tuka","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1062.70768519019,18.77,10.9087474198585,651.101681676894,0,0,0,0.015827794,0.09496676,16.9880347967148,0,63180,0.595318998559274
1662,"2018-01-01","Q3307182","Meta Robi","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1054.87443075524,18.77,10.8856286647102,648.389154587457,0,0.2204413,0.056888077,0.0071110097,0.09244313,19.0381370544434,0,140627,0.887595176300205
1663,"2018-01-01","Q3198528","Kombolcha","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",986.059306317742,18.77,10.468948232049,640.408939282974,0,0.014277555,0.40691036,0.064248994,0,7.26856429874897,0,140080,1.3178341814193
1664,"2018-01-01","Q5618457","Guna","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1054.29645274083,18.77,10.6687541475226,641.837135936858,0,0.117855035,0.23571007,0,0.82498527,24.5973545908928,0,76365,2.01471058522546
1665,"2018-01-01","Q3303887","Meda Welabu","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1092.23450516875,18.77,10.5716656126372,642.78674942487,0,0.09227741,1.127835,0,0.04101218,16.2061989978679,0,97532,0.705677132889312
1666,"2018-01-01","Q6199291","Jimma Horo","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1066.40263742513,18.77,10.9328616998567,649.803711850902,0,0.04358343,0,0.04358343,0.4358343,11.0494112601647,0,45889,0.178586261317385
1667,"2018-01-01","Q3067952","Fedis","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",994.436222974095,18.77,10.4196505103488,640.616724856341,0,0.18566325,1.1139796,0.87526965,0,5.33128225102144,0,113108,1.18770594039131
1668,"2018-01-01","Q5210678","Dale Wabera","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1066.15468979518,18.77,10.9270273424622,650.006104120787,0,0.13411632,0.038318947,2.5386302,0.5173058,14.2458622455597,0,104387,1.23513099321316
1669,"2018-01-01","Q5100089","Chinaksen","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",968.600459323306,18.77,10.4049015639543,640.51433455376,0,0.81550145,1.1141357,0.011485936,0,4.50023507530039,0,87063,3.44491189561612
1670,"2018-01-01","Q3200537","Kurfa Chele","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1001.09560141654,18.77,10.4936598047493,640.462464085747,0,0.08517742,0.15331936,0.5110645,0,5.69754137595495,0,58701,2.34021137393055
1671,"2018-01-01","Q3482960","Sibu Sire","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1061.86816105708,18.77,10.9126520760178,651.433064641097,0,0.19564112,0.03912822,0.15651289,0.29346165,16.5289134137771,0,102228,0.992589179434013
1672,"2018-01-01","Q3479998","Seru","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1062.59628965473,18.77,10.5886807272928,641.695271011228,0,0.14604937,0.14604937,0,0.4381481,24.3911856079102,0,47929,1.01153653235245
1673,"2018-01-01","Q5644196","Hambela Wamena","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1081.3314636342,18.77,10.6708379092709,643.935382428568,0,0.019052882,0.3715312,0,0.76211524,27.8801711201668,0,104971,0.582367525802918
1674,"2018-01-01","Q5575602","Gobu Seyo","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1061.34663747313,18.77,10.9097315536083,651.372830021873,0,0,0.36574662,0.6339608,0.07314932,17.574097553889,0,41012,2.38683490690903
1675,"2018-01-01","Q5526420","Gasera","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1069.72740295617,18.77,10.591838693868,641.980039489851,0,0.11506009,0.06392227,0.025568908,0.17898236,26.9457634579052,0,78220,1.56141682897039
1676,"2018-01-01","Q8050552","Yayu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",1066.91005009313,18.77,10.888018707116,649.404501739015,0,0.4351857,0,0.3973435,0.09460559,31.9719791845842,0,52851,2.55130134723395
1677,"2018-01-01","Q3529978","Tiyo","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1063.54215318835,18.77,10.7130823160987,643.076900707716,0,0.18441465,0.057629578,0.011525916,0.69155496,29.6049976348877,0,86761,1.20139799038882
1678,"2018-02-01","Q3029342","Dire","Q1109855","Borena Zone","Q202107","Oromia Region","Q115","Ethiopia",1233.19495057814,18.77,11.0917180249108,661.763724038284,0,0.5585755,0.10899034,0.09536655,0.06811896,45.7372871398926,0,73401,1.96336330591161
1679,"2018-02-01","Q3033676","Dodola","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1209.73313950819,18.77,11.0616478058798,662.749691008333,0,0.041277114,0.010319279,0,0.26830122,60.6499195098877,0,193812,3.19716055397035
1680,"2018-02-01","Q2826421","Agarfa","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1202.05280086752,18.77,11.00045301937,661.382038484567,0,0.18607384,0.2742141,0,0.097933605,43.804718653361,1,102110,2.20279132335631
1681,"2018-02-01","Q3041004","Dugda","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1187.43763606005,18.77,11.1867216310363,662.731356786799,0,0.35194257,0.24152923,0.44855428,3.5608308,45.912301826477,0,144910,3.72525861946298
1682,"2018-02-01","Q16957182","Hurumu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",1197.08894385419,18.77,11.3639697081468,664.334590116228,0,0.49218366,0,0.023437316,2.88279,31.2977199554443,0,42667,2.3401854486582
1683,"2018-02-01","Q3125408","Habro","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1153.85345095219,18.77,10.9935209726219,658.025652379698,0,0,0.2677798,0.0052505843,0.010501169,37.3087043762207,0,190455,2.62355830373196
1684,"2018-02-01","Q6408249","Kiltu Kara","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1190.81220185235,18.77,11.4431998047149,664.096204598725,0,0,0,0.17374517,0,20.2332481384277,0,51800,1.47384470178241
1685,"2018-02-01","Q16964887","Harena Buluk","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1221.05382286255,18.77,10.9974093582367,661.933967664206,0,0,0.51535636,0,0.02454078,54.4709337022569,1,81497,0.463926574215713
1686,"2018-02-01","Q304246","Sigmo","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1198.5183894026,18.77,11.344018140706,664.332558019847,0,0.21665421,0.18415608,0,0.14082524,45.3900670503315,0,92313,1.42123362207809
